frequency,channel,power,log_power
3.41796875,Fp2,7.018121165109917e-11,-10.153779138131956
3.662109375,Fp2,5.1849421935169826e-11,-10.285256081160483
3.90625,Fp2,4.218805647028383e-11,-10.374810481341825
4.150390625,Fp2,3.906786123147735e-11,-10.408180363558735
4.39453125,Fp2,3.180091508070391e-11,-10.497560382884048
4.638671875,Fp2,3.1574230240753146e-11,-10.500667228461255
4.8828125,Fp2,2.9874102576204747e-11,-10.524705132137736
5.126953125,Fp2,3.0114921643595014e-11,-10.521218262488373
5.37109375,Fp2,2.730486027595747e-11,-10.563760041488296
5.615234375,Fp2,2.4800887863543287e-11,-10.605532771297357
5.859375,Fp2,1.821326935461777e-11,-10.739612089612727
6.103515625,Fp2,1.6501410807031547e-11,-10.782478923694208
6.34765625,Fp2,1.7168620931789875e-11,-10.765264588110332
6.591796875,Fp2,1.51555007052972e-11,-10.819429710899428
6.8359375,Fp2,1.4191662541883844e-11,-10.847966724311965
7.080078125,Fp2,1.3422633874138254e-11,-10.872162255793887
7.32421875,Fp2,1.1555451269938844e-11,-10.93721308954295
7.568359375,Fp2,9.61014493392221e-12,-11.017270062536657
7.8125,Fp2,8.331236378273715e-12,-11.079290543321033
8.056640625,Fp2,6.726896025223769e-12,-11.172185284970766
8.30078125,Fp2,7.095008754004726e-12,-11.149047064362447
8.544921875,Fp2,6.663904058829515e-12,-11.176271264155421
8.7890625,Fp2,5.773392492181799e-12,-11.238568916883056
9.033203125,Fp2,5.065959542145299e-12,-11.295338282901808
9.27734375,Fp2,4.429750521160649e-12,-11.353620732091654
9.521484375,Fp2,4.361140076995815e-12,-11.360399963844957
9.765625,Fp2,3.851396115252434e-12,-11.414381811987145
10.009765625,Fp2,3.553038039752045e-12,-11.449400142815774
10.25390625,Fp2,3.704222770438984e-12,-11.431302902912584
10.498046875,Fp2,3.395561511721696e-12,-11.469088397737558
10.7421875,Fp2,3.133547667636528e-12,-11.503963694410938
10.986328125,Fp2,3.0922318962849496e-12,-11.509727944410729
