frequency,channel,power,log_power
10.986328125,Fp1,2.2685867173819e-12,-11.644244615048775
11.23046875,Fp1,2.383253620105933e-12,-11.62282973862225
11.474609375,Fp1,2.089479942567502e-12,-11.679961793400022
11.71875,Fp1,2.2321252537462244e-12,-11.651281438997643
11.962890625,Fp1,2.0612492407676816e-12,-11.685869491313692
12.20703125,Fp1,2.093850318968599e-12,-11.679054367532737
12.451171875,Fp1,2.121654576078971e-12,-11.673325321619453
12.6953125,Fp1,2.066326471120544e-12,-11.684801060645599
12.939453125,Fp1,1.9248384918953704e-12,-11.715605705127563
13.18359375,Fp1,1.5399375859785348e-12,-11.81249688086121
13.427734375,Fp1,1.631100513093199e-12,-11.787519275663147
13.671875,Fp1,1.620052839395396e-12,-11.790470820344028
13.916015625,Fp1,1.8286192668569117e-12,-11.73787670869283
14.16015625,Fp1,1.8879285037535133e-12,-11.724014456549211
14.404296875,Fp1,2.0404475351545936e-12,-11.69027456750957
14.6484375,Fp1,1.9666710506327115e-12,-11.706268274977447
14.892578125,Fp1,1.893682686435645e-12,-11.722692791475932
15.13671875,Fp1,1.663802628432523e-12,-11.77889819395072
15.380859375,Fp1,1.7135442409501677e-12,-11.766104678305899
15.625,Fp1,1.3612024936404332e-12,-11.866077263974342
15.869140625,Fp1,1.4178335265110328e-12,-11.848374758406763
16.11328125,Fp1,1.6093856398504674e-12,-11.793339878093894
16.357421875,Fp1,1.5963075251955968e-12,-11.796883439031665
16.6015625,Fp1,1.5922682256266937e-12,-11.79798377133613
16.845703125,Fp1,1.553121966432971e-12,-11.8087944378523
17.08984375,Fp1,1.3136122758121046e-12,-11.881532801688895
17.333984375,Fp1,1.4320796166045173e-12,-11.844032836713335
17.578125,Fp1,1.3563996650308572e-12,-11.86761232614496
17.822265625,Fp1,1.391157535468378e-12,-11.85662368746971
18.06640625,Fp1,1.467460482509195e-12,-11.833433585112223
18.310546875,Fp1,1.3207317512059925e-12,-11.87918538132646
18.5546875,Fp1,1.34012469637865e-12,-11.87285478937432
18.798828125,Fp1,1.3333129064699805e-12,-11.875067916898194
19.04296875,Fp1,1.1475098644248969e-12,-11.940243572416508
19.287109375,Fp1,1.1056543340234396e-12,-11.956380627362469
19.53125,Fp1,1.1292932836139085e-12,-11.947193254785226
19.775390625,Fp1,1.2939081070588554e-12,-11.888096566027736
20.01953125,Fp1,1.0480594732030246e-12,-11.979614072170005
20.263671875,Fp1,1.0640751826656177e-12,-11.973027685703295
20.5078125,Fp1,1.2244711744470136e-12,-11.912051434243597
20.751953125,Fp1,1.2030897197056973e-12,-11.919701984197829
20.99609375,Fp1,1.1124405598800813e-12,-11.953723185026343
21.240234375,Fp1,1.2440366708928848e-12,-11.905166817610075
21.484375,Fp1,1.1868183183880978e-12,-11.925615759023993
21.728515625,Fp1,1.0319654251809689e-12,-11.986334853004017
21.97265625,Fp1,1.0152588769900772e-12,-11.99342320453583
22.216796875,Fp1,8.94561446086834e-13,-12.048389823034087
22.4609375,Fp1,9.31070780134388e-13,-12.031017302634817
22.705078125,Fp1,9.545505204316038e-13,-12.020201081241984
22.94921875,Fp1,9.250594913180203e-13,-12.033830336536289
23.193359375,Fp1,8.649410252100743e-13,-12.063013503285463
23.4375,Fp1,8.120930530401467e-13,-12.090394204617866
23.681640625,Fp1,7.722428014751216e-13,-12.112246131319427
23.92578125,Fp1,8.247345986629962e-13,-12.083685785850067
24.169921875,Fp1,8.040106599730705e-13,-12.094738193121211
24.4140625,Fp1,9.02435748924116e-13,-12.044583708958074
24.658203125,Fp1,8.503225419314238e-13,-12.070416307684988
24.90234375,Fp1,6.885216876169384e-13,-12.162082375430268
25.146484375,Fp1,8.403106338894329e-13,-12.07556014055021
25.390625,Fp1,9.37158906208218e-13,-12.02818676318038
25.634765625,Fp1,8.134912660828317e-13,-12.089647105434429
25.87890625,Fp1,7.607500150019729e-13,-12.118758030405518
26.123046875,Fp1,6.231948354294521e-13,-12.20537615442693
26.3671875,Fp1,5.521869008146632e-13,-12.257913900071594
26.611328125,Fp1,6.913350146551368e-13,-12.160311446464286
26.85546875,Fp1,7.676773049990156e-13,-12.114821298339857
27.099609375,Fp1,6.973355121743018e-13,-12.156558217559132
27.34375,Fp1,7.185292724886337e-13,-12.143555534250252
27.587890625,Fp1,7.0657182003673e-13,-12.150843687374701
27.83203125,Fp1,6.19623792440802e-13,-12.207871914464533
28.076171875,Fp1,6.305808778133006e-13,-12.200259203245714
28.3203125,Fp1,7.141887477556741e-13,-12.146186996520884
28.564453125,Fp1,5.654923586226733e-13,-12.247573259227348
28.80859375,Fp1,5.334465346700169e-13,-12.272909101752832
29.052734375,Fp1,4.818730183302004e-13,-12.31706739060762
29.296875,Fp1,4.508540726372469e-13,-12.345964002919425
29.541015625,Fp1,4.086925518461802e-13,-12.388603276948498
29.78515625,Fp1,3.7722572355562845e-13,-12.423398699769937
30.029296875,Fp1,4.1109198548774453e-13,-12.386060989997505
30.2734375,Fp1,4.242648644279484e-13,-12.372362932920844
30.517578125,Fp1,3.7824573292421764e-13,-12.422225962651554
30.76171875,Fp1,4.3074604927096893e-13,-12.365778697136316
31.005859375,Fp1,4.2416417938923366e-13,-12.372466010384418
31.25,Fp1,4.116027056233823e-13,-12.38552177911504
31.494140625,Fp1,4.798219377163808e-13,-12.318919899737578
31.73828125,Fp1,3.7718641251162004e-13,-12.423443960360773
31.982421875,Fp1,4.315424638509258e-13,-12.36497646319612
32.2265625,Fp1,3.6493233669282e-13,-12.437787652050448
32.470703125,Fp1,3.611204904088307e-13,-12.442347868485342
32.71484375,Fp1,4.832729487778491e-13,-12.315807513831336
32.958984375,Fp1,3.847608229612879e-13,-12.414809155027982
33.203125,Fp1,4.082614021911765e-13,-12.389061677161878
33.447265625,Fp1,4.3255283134894086e-13,-12.363960840888035
33.69140625,Fp1,3.578449113419089e-13,-12.446305154199214
33.935546875,Fp1,3.651427531215413e-13,-12.437537314249033
34.1796875,Fp1,2.9569774793246025e-13,-12.52915198309725
34.423828125,Fp1,3.329045782024281e-13,-12.47768023225583
34.66796875,Fp1,3.7464041486644523e-13,-12.426385374299999
34.912109375,Fp1,3.433946582798492e-13,-12.464206464846706
35.15625,Fp1,3.335517550014546e-13,-12.476836769940368
35.400390625,Fp1,3.512059643213441e-13,-12.454438117339246
35.64453125,Fp1,4.004409616710503e-13,-12.39746150432503
35.888671875,Fp1,3.6717991494098834e-13,-12.435121083104963
36.1328125,Fp1,3.7335363655174804e-13,-12.427879614185288
36.376953125,Fp1,3.148657166059287e-13,-12.50187462389638
36.62109375,Fp1,4.0056064690259633e-13,-12.39733172022608
36.865234375,Fp1,3.211046804159467e-13,-12.49335336411894
37.109375,Fp1,3.497249897991072e-13,-12.456273333821452
37.353515625,Fp1,3.692280844676853e-13,-12.432705272799252
37.59765625,Fp1,3.65121351056953e-13,-12.437562770240916
37.841796875,Fp1,3.707670970984703e-13,-12.43089881331557
38.0859375,Fp1,2.3691224859838585e-13,-12.625412485241034
38.330078125,Fp1,3.280210258067629e-13,-12.484098317571272
38.57421875,Fp1,3.4223393839600543e-13,-12.46567692487306
38.818359375,Fp1,2.7010552934208297e-13,-12.56846652526025
39.0625,Fp1,3.635714916474054e-13,-12.439410177995772
39.306640625,Fp1,3.70906868779534e-13,-12.430735123949828
39.55078125,Fp1,2.9111953188410493e-13,-12.535928655760353
39.794921875,Fp1,3.366164704568665e-13,-12.472864638052613
0.0,Fp2,7.496776712784095e-10,-9.125125424174545
0.244140625,Fp2,5.504518794665374e-09,-8.259280641080233
0.48828125,Fp2,2.763637887426949e-09,-8.558518862091898
0.732421875,Fp2,1.206105591640321e-09,-8.918614669095291
0.9765625,Fp2,6.738762986505512e-10,-9.171419818218437
1.220703125,Fp2,4.1031577722237016e-10,-9.386881783474522
1.46484375,Fp2,3.0890856159761107e-10,-9.510170054783458
1.708984375,Fp2,2.4613408018365285e-10,-9.608828248910038
1.953125,Fp2,1.5796446003448682e-10,-9.80144061271074
2.197265625,Fp2,1.3914096688405362e-10,-9.856544983075896
2.44140625,Fp2,1.0738981628704699e-10,-9.969036900573489
2.685546875,Fp2,6.931057800570305e-11,-10.159200479400768
2.9296875,Fp2,6.067251989361425e-11,-10.217007967258603
3.173828125,Fp2,5.334968149461313e-11,-10.272868169033229
3.41796875,Fp2,3.8274126021703446e-11,-10.417094717501945
3.662109375,Fp2,3.199636795712656e-11,-10.494899317483279
3.90625,Fp2,2.9339429994813506e-11,-10.532548327865328
4.150390625,Fp2,2.47849831277722e-11,-10.60581137240208
4.39453125,Fp2,1.897631876554037e-11,-10.721788032945234
4.638671875,Fp2,1.7859042335951664e-11,-10.748141833205745
4.8828125,Fp2,1.3781557974335916e-11,-10.86070168363228
5.126953125,Fp2,1.3107329622281508e-11,-10.882485778823767
5.37109375,Fp2,1.2559470700281944e-11,-10.901028662891065
5.615234375,Fp2,1.0176948562205572e-11,-10.992382420550568
5.859375,Fp2,9.077981010602346e-12,-11.0420107300531
6.103515625,Fp2,8.24897476010997e-12,-11.083600025231345
6.34765625,Fp2,7.839737162200491e-12,-11.105698497381816
6.591796875,Fp2,6.690358709641038e-12,-11.174550596515983
6.8359375,Fp2,6.500897220786971e-12,-11.18702670010387
7.080078125,Fp2,6.764641230867864e-12,-11.169755231673319
7.32421875,Fp2,5.4951845558416555e-12,-11.260017717209976
7.568359375,Fp2,5.408827413963727e-12,-11.266896875899219
7.8125,Fp2,5.289802765164249e-12,-11.2765605207054
8.056640625,Fp2,4.8455300750457796e-12,-11.314658706523408
8.30078125,Fp2,4.210325109540474e-12,-11.375684367863137
8.544921875,Fp2,3.9789909209201436e-12,-11.400227051805805
8.7890625,Fp2,3.711701216932516e-12,-11.430426990712883
9.033203125,Fp2,3.556544624423449e-12,-11.448971737783147
9.27734375,Fp2,3.5813592517236557e-12,-11.445952112047136
9.521484375,Fp2,2.886299698133591e-12,-11.539658576053336
9.765625,Fp2,2.898940662625677e-12,-11.537760673971658
10.009765625,Fp2,2.586229691516265e-12,-11.587332906629564
10.25390625,Fp2,2.654589544971017e-12,-11.57600262039595
10.498046875,Fp2,2.3505781908092536e-12,-11.628825297646461
10.7421875,Fp2,2.2009684862260013e-12,-11.657386175691146
10.986328125,Fp2,2.5103860910395773e-12,-11.600259479987816
11.23046875,Fp2,2.7149154922976957e-12,-11.566243684233509
11.474609375,Fp2,2.317093933702707e-12,-11.635056359795765
11.71875,Fp2,2.357189346509517e-12,-11.62760553039828
11.962890625,Fp2,2.2104421691789108e-12,-11.655520842863977
12.20703125,Fp2,2.325765213309908e-12,-11.63343412955191
12.451171875,Fp2,2.5971497000373927e-12,-11.585503016860324
12.6953125,Fp2,2.5956080268370718e-12,-11.585760891469032
12.939453125,Fp2,2.393758426697811e-12,-11.620919679846814
13.18359375,Fp2,1.867008408561613e-12,-11.728853726087513
13.427734375,Fp2,2.012036222425427e-12,-11.696364204998874
13.671875,Fp2,2.010317250356789e-12,-11.696735400685407
13.916015625,Fp2,2.09380147718755e-12,-11.67906449813434
14.16015625,Fp2,2.1537569276044336e-12,-11.666803312624337
14.404296875,Fp2,2.3382582487898323e-12,-11.631107524897608
14.6484375,Fp2,2.1028645899411304e-12,-11.677188691999714
14.892578125,Fp2,2.125460703453788e-12,-11.672546920069214
15.13671875,Fp2,2.0584118714662624e-12,-11.686467722086563
15.380859375,Fp2,2.0100423814324266e-12,-11.696794785451058
15.625,Fp2,1.7570281207350606e-12,-11.75522128768949
15.869140625,Fp2,1.614115174549308e-12,-11.792065479597461
16.11328125,Fp2,1.8808178032643075e-12,-11.725653272960715
16.357421875,Fp2,1.782149230381113e-12,-11.749055932612553
16.6015625,Fp2,1.8044725221681217e-12,-11.74364972682787
16.845703125,Fp2,1.7989050488034756e-12,-11.74499175931647
17.08984375,Fp2,1.6129278351348077e-12,-11.79238506317759
17.333984375,Fp2,1.705340736708836e-12,-11.768188833511473
17.578125,Fp2,1.6903004590803542e-12,-11.772036090580091
17.822265625,Fp2,1.6803669575739429e-12,-11.774595866936707
18.06640625,Fp2,1.790911402292799e-12,-11.7469258984877
18.310546875,Fp2,1.614146475161872e-12,-11.792057057923635
18.5546875,Fp2,1.399637172586533e-12,-11.853984531725837
18.798828125,Fp2,1.478650445621316e-12,-11.830134481500291
19.04296875,Fp2,1.413169105566405e-12,-11.849805865596585
19.287109375,Fp2,1.324306822895885e-12,-11.878011383436212
19.53125,Fp2,1.4266968901134382e-12,-11.845668285423459
19.775390625,Fp2,1.6624836196164598e-12,-11.779242625089658
20.01953125,Fp2,1.1880528133081665e-12,-11.925164252941952
20.263671875,Fp2,1.156427831214285e-12,-11.936881464910977
20.5078125,Fp2,1.175874136805118e-12,-11.929639161777182
20.751953125,Fp2,1.1645742541570444e-12,-11.9338328152937
20.99609375,Fp2,1.2887319137094485e-12,-11.889837416630872
21.240234375,Fp2,1.3476815513851005e-12,-11.870412716713679
21.484375,Fp2,1.1796204739649945e-12,-11.928257698266005
21.728515625,Fp2,1.0837697490847398e-12,-11.965062975476169
21.97265625,Fp2,1.1861222577826274e-12,-11.925870544408617
22.216796875,Fp2,1.1411385192247317e-12,-11.942661634737274
22.4609375,Fp2,1.3006467124999257e-12,-11.885840652437418
22.705078125,Fp2,1.1731227058555868e-12,-11.930656559334725
22.94921875,Fp2,1.1211855001136428e-12,-11.950322527448812
23.193359375,Fp2,9.3093162004086e-13,-12.03108221819113
23.4375,Fp2,9.279781789111365e-13,-12.032462235946982
23.681640625,Fp2,1.0502814752673668e-12,-11.978694294479231
23.92578125,Fp2,1.1574142213967916e-12,-11.936511185670238
24.169921875,Fp2,1.0005989092488064e-12,-11.999739974876038
24.4140625,Fp2,1.1844658676734018e-12,-11.926477449668676
24.658203125,Fp2,1.1112354676758478e-12,-11.954193905526303
24.90234375,Fp2,8.440195512889814e-13,-12.073647493044282
25.146484375,Fp2,1.0555833283175833e-12,-11.976507477562308
25.390625,Fp2,1.213079767252356e-12,-11.916110640733976
25.634765625,Fp2,1.027606143572499e-12,-11.988173307956043
25.87890625,Fp2,1.137176578189362e-12,-11.94417209381792
26.123046875,Fp2,9.364783466815585e-13,-12.028502259960321
26.3671875,Fp2,7.513924755429128e-13,-12.12413315828322
26.611328125,Fp2,8.96895498452556e-13,-12.047258155717648
26.85546875,Fp2,9.56206640103073e-13,-12.019448244796147
27.099609375,Fp2,8.755192063757985e-13,-12.05773432230294
27.34375,Fp2,8.919523051670139e-13,-12.049658367772503
27.587890625,Fp2,8.57506139955506e-13,-12.06676276161843
27.83203125,Fp2,7.404236581779782e-13,-12.130519713025565
28.076171875,Fp2,7.52588205229764e-13,-12.123442592345903
28.3203125,Fp2,7.696783838524082e-13,-12.113690710277528
28.564453125,Fp2,5.70556026613873e-13,-12.243701702946828
28.80859375,Fp2,7.109937448063165e-13,-12.148134220097308
29.052734375,Fp2,6.907125178326283e-13,-12.160702673172407
29.296875,Fp2,7.15355647887985e-13,-12.145477989647793
29.541015625,Fp2,6.781653986460684e-13,-12.168664372565056
29.78515625,Fp2,5.956335650835567e-13,-12.225020836910726
30.029296875,Fp2,4.676424814818212e-13,-12.330086043628416
30.2734375,Fp2,6.569930419598155e-13,-12.182439229914282
30.517578125,Fp2,5.785401162756595e-13,-12.237666521460538
30.76171875,Fp2,5.827763848660561e-13,-12.234498054929077
31.005859375,Fp2,6.783285763891598e-13,-12.16855988674346
31.25,Fp2,6.44171123031766e-13,-12.190998747676916
31.494140625,Fp2,6.220476139502161e-13,-12.206176371443563
31.73828125,Fp2,6.421574130723592e-13,-12.192358499580715
31.982421875,Fp2,6.905393392553119e-13,-12.160811575108749
32.2265625,Fp2,6.17871198617938e-13,-12.209102048470202
32.470703125,Fp2,6.220887089481528e-13,-12.206147681129623
32.71484375,Fp2,7.685272502657485e-13,-12.11434072877552
32.958984375,Fp2,6.802002618405318e-13,-12.167363205223237
33.203125,Fp2,7.963663218004016e-13,-12.098887114497858
33.447265625,Fp2,6.46823649630399e-13,-12.18921410948887
33.69140625,Fp2,7.593971506639956e-13,-12.119531036710608
33.935546875,Fp2,5.842994912611298e-13,-12.233364491821822
34.1796875,Fp2,5.494983491634132e-13,-12.260033607972606
34.423828125,Fp2,6.08338812258118e-13,-12.215854474492508
34.66796875,Fp2,5.179275161258467e-13,-12.285731015446338
34.912109375,Fp2,5.053675966902879e-13,-12.296392607746037
35.15625,Fp2,4.779574712491116e-13,-12.320610745278135
35.400390625,Fp2,5.580953966139552e-13,-12.253291559696926
35.64453125,Fp2,6.205251696947492e-13,-12.207240597988225
35.888671875,Fp2,5.936137746321132e-13,-12.226496029937067
36.1328125,Fp2,5.365237639603484e-13,-12.270411037298622
36.376953125,Fp2,4.583291243293848e-13,-12.338822544820106
36.62109375,Fp2,5.600264213285655e-13,-12.25179148305359
36.865234375,Fp2,3.681285053845018e-13,-12.434000552420544
37.109375,Fp2,4.233940237298506e-13,-12.373255276405095
37.353515625,Fp2,4.4087583112390267e-13,-12.355683708606712
37.59765625,Fp2,5.040530129449382e-13,-12.297523784945946
37.841796875,Fp2,5.308284395747949e-13,-12.2750458174965
38.0859375,Fp2,3.992363980394037e-13,-12.39876987132488
38.330078125,Fp2,4.140423989380978e-13,-12.382955183801752
38.57421875,Fp2,3.363320117736396e-13,-12.473231794966033
38.818359375,Fp2,3.532334269812141e-13,-12.451938205245723
39.0625,Fp2,4.084992617422769e-13,-12.388808724006829
39.306640625,Fp2,5.171305639213004e-13,-12.286399793401591
39.55078125,Fp2,4.211113188950137e-13,-12.375603085182487
39.794921875,Fp2,3.8211951621979765e-13,-12.41780078076195
0.0,F3,5.381458560626712e-10,-9.269099999615904
0.244140625,F3,3.607118648831275e-09,-8.442839572213039
0.48828125,F3,1.6750952263072356e-09,-8.775960499024613
0.732421875,F3,7.070942727790271e-10,-9.150522680378044
0.9765625,F3,4.456967873665204e-10,-9.350960496346898
1.220703125,F3,2.755943504360485e-10,-9.559729689520571
1.46484375,F3,1.9390228911684696e-10,-9.71241706381997
1.708984375,F3,1.5157421871245983e-10,-9.819374661653061
1.953125,F3,1.076739102475821e-10,-9.967889514976152
2.197265625,F3,8.979116749569861e-11,-10.046766381556939
2.44140625,F3,6.866008237851691e-11,-10.163295679842488
2.685546875,F3,5.205033656098189e-11,-10.283576457966996
2.9296875,F3,4.304495230056088e-11,-10.366077769100965
3.173828125,F3,3.41271249087998e-11,-10.466900297975048
3.41796875,F3,3.031235173798168e-11,-10.51838036824447
3.662109375,F3,2.5341823966686438e-11,-10.596162130172408
3.90625,F3,2.244569674276612e-11,-10.648866909004045
4.150390625,F3,1.8407401650266945e-11,-10.735007511256557
4.39453125,F3,1.4016194317083474e-11,-10.85336989018198
4.638671875,F3,1.285704657521496e-11,-10.890858782842331
4.8828125,F3,1.2204169482401689e-11,-10.913491769829964
5.126953125,F3,1.1821728329118003e-11,-10.927319025237564
5.37109375,F3,1.062863442493271e-11,-10.97352253037917
5.615234375,F3,8.493035431045336e-12,-11.070937064131957
5.859375,F3,8.211500219746347e-12,-11.085577491158661
6.103515625,F3,6.956616086842806e-12,-11.157601963289798
6.34765625,F3,6.721110109731326e-12,-11.172558989637606
6.591796875,F3,5.5402047728350095e-12,-11.256474182912589
6.8359375,F3,5.611324233916443e-12,-11.25093463613838
7.080078125,F3,5.7263169827252595e-12,-11.24212461509225
7.32421875,F3,4.890624758480271e-12,-11.310635657884736
7.568359375,F3,5.039888622562323e-12,-11.297579061003098
7.8125,F3,4.617903995814842e-12,-11.335555100115519
8.056640625,F3,4.2190804260124215e-12,-11.374782195822082
8.30078125,F3,3.746949996128109e-12,-11.426322102622919
8.544921875,F3,3.3673662128056257e-12,-11.472709650005713
8.7890625,F3,3.3108629086997945e-12,-11.480058801497346
9.033203125,F3,2.959603059749343e-12,-11.528766532360097
9.27734375,F3,3.0434376532211258e-12,-11.516635590621789
9.521484375,F3,2.303659302086257e-12,-11.637581750146763
9.765625,F3,2.163594637270532e-12,-11.664824103679734
10.009765625,F3,2.085059631157162e-12,-11.680881520012921
10.25390625,F3,2.4144904002059607e-12,-11.617174516975528
10.498046875,F3,2.1582857988102898e-12,-11.665891046850568
10.7421875,F3,1.992169856497197e-12,-11.700673635493363
10.986328125,F3,2.001909456676935e-12,-11.698555568892072
11.23046875,F3,1.995719456881909e-12,-11.69990050858536
11.474609375,F3,1.8372909538630525e-12,-11.73582206326332
11.71875,F3,1.825684809919809e-12,-11.738574197846617
11.962890625,F3,1.6402655404229169e-12,-11.78508583890037
12.20703125,F3,1.6429104123059764e-12,-11.784386117941658
12.451171875,F3,1.7825713788605005e-12,-11.74895307083117
12.6953125,F3,1.7156793015863285e-12,-11.76556388814677
12.939453125,F3,1.666384932301903e-12,-11.778224669997254
13.18359375,F3,1.2955403030561354e-12,-11.88754907196984
13.427734375,F3,1.379730319612081e-12,-11.86020579196814
13.671875,F3,1.2862950716483545e-12,-11.89065939432846
13.916015625,F3,1.2445112498523018e-12,-11.90500117320027
14.16015625,F3,1.2732082443188545e-12,-11.895100557884373
14.404296875,F3,1.375777646239703e-12,-11.861451751285324
14.6484375,F3,1.3702000832211585e-12,-11.863216010439107
14.892578125,F3,1.2465118774198965e-12,-11.904303578954556
15.13671875,F3,1.135943035873681e-12,-11.944643446640859
15.380859375,F3,1.1475143422068496e-12,-11.940241877727635
15.625,F3,1.0608576327787086e-12,-11.97434289455971
15.869140625,F3,1.0353636167981137e-12,-11.98490710041408
16.11328125,F3,1.1191933010160465e-12,-11.951094897998424
16.357421875,F3,1.1868892729140318e-12,-11.9255897952876
16.6015625,F3,1.1531840582833849e-12,-11.938101369966983
16.845703125,F3,1.1444963597159212e-12,-11.941385584341822
17.08984375,F3,1.067164697959765e-12,-11.971768549745795
17.333984375,F3,9.70048441354708e-13,-12.013206577808235
17.578125,F3,9.646574401506514e-13,-12.01562688174883
17.822265625,F3,9.661386945007646e-13,-12.014960523757729
18.06640625,F3,1.0683367825844996e-12,-11.971291818691663
18.310546875,F3,9.906121887161157e-13,-12.00409633266329
18.5546875,F3,9.95400360531904e-13,-12.002002206291426
18.798828125,F3,9.221422652705448e-13,-12.035202072161427
19.04296875,F3,8.434449418252137e-13,-12.073943261909378
19.287109375,F3,9.384163390807699e-13,-12.027604439180205
19.53125,F3,1.0788928956468186e-12,-11.967021666659369
19.775390625,F3,1.1717807165765616e-12,-11.931153653242054
20.01953125,F3,8.460792203307143e-13,-12.072588971072411
20.263671875,F3,8.609846614751405e-13,-12.065004585475549
20.5078125,F3,9.38509364305169e-13,-12.027561389696046
20.751953125,F3,8.710854822826667e-13,-12.059939224255215
20.99609375,F3,8.592651219029907e-13,-12.06587281612849
21.240234375,F3,9.564756009833225e-13,-12.019326104040719
21.484375,F3,8.611042626172636e-13,-12.064944260929689
21.728515625,F3,1.0356627781323398e-12,-11.984781632078306
21.97265625,F3,1.0933123336446491e-12,-11.961255752596248
22.216796875,F3,9.16109658513611e-13,-12.038052538082221
22.4609375,F3,9.014078871953776e-13,-12.045078646231266
22.705078125,F3,9.86872391406492e-13,-12.005739000613952
22.94921875,F3,1.0220044903933217e-12,-11.990547196032267
23.193359375,F3,1.0131270575090194e-12,-11.994336085819594
23.4375,F3,8.078108222537204e-13,-12.092690332877359
23.681640625,F3,7.357715196386227e-13,-12.133257026919642
23.92578125,F3,8.281731822006387e-13,-12.081878836874996
24.169921875,F3,8.792784934885684e-13,-12.055873549238656
24.4140625,F3,8.242305614741169e-13,-12.08395128639782
24.658203125,F3,8.265674572877244e-13,-12.082721697286322
24.90234375,F3,6.658991895477048e-13,-12.176591513678073
25.146484375,F3,7.422295222703037e-13,-12.12946177552739
25.390625,F3,6.360775550847985e-13,-12.196489928861132
25.634765625,F3,5.285147061400605e-13,-12.276942923765032
25.87890625,F3,5.660228978512287e-13,-12.247165999537367
26.123046875,F3,4.511756133459264e-13,-12.345654382596345
26.3671875,F3,4.107443563032476e-13,-12.386428395131357
26.611328125,F3,4.4084628511259844e-13,-12.35571281453349
26.85546875,F3,4.353862874163628e-13,-12.361125253276521
27.099609375,F3,3.8608302869238636e-13,-12.413319288526795
27.34375,F3,4.4700686178309885e-13,-12.349685810175306
27.587890625,F3,3.614179131008777e-13,-12.441990326130176
27.83203125,F3,3.35237892031281e-13,-12.474646898842392
28.076171875,F3,3.6554867619669153e-13,-12.43705478451712
28.3203125,F3,3.53138988432024e-13,-12.452054331357507
28.564453125,F3,2.9404022299722454e-13,-12.531593256557631
28.80859375,F3,2.9123236881765525e-13,-12.535760357320354
29.052734375,F3,2.8664444697586713e-13,-12.542656467184608
29.296875,F3,2.898825404956964e-13,-12.53777794123251
29.541015625,F3,2.766794751762271e-13,-12.558023056790828
29.78515625,F3,2.475705350956081e-13,-12.60630104465535
30.029296875,F3,2.892531153215716e-13,-12.53872195490108
30.2734375,F3,2.5520935951240095e-13,-12.593103402403647
30.517578125,F3,2.7016612989584e-13,-12.5683690983982
30.76171875,F3,2.4363931351045733e-13,-12.61325263285737
