frequency,channel,power,log_power
16.6015625,Fp1,1.0597576178832322e-12,-11.974793452898208
16.845703125,Fp1,1.0092244161908503e-12,-11.996012251130399
17.08984375,Fp1,8.80790295543982e-13,-12.05512747902145
17.333984375,Fp1,9.115884546045464e-13,-12.04020118385727
17.578125,Fp1,1.0532623877236525e-12,-11.977463424308032
17.822265625,Fp1,9.426899762813602e-13,-12.025631110791535
18.06640625,Fp1,9.08829074890712e-13,-12.0415177876381
18.310546875,Fp1,9.45676634121881e-13,-12.02425734142506
18.5546875,Fp1,8.532867205065342e-13,-12.068905013134046
18.798828125,Fp1,8.501951337024078e-13,-12.070481385151346
19.04296875,Fp1,8.147757898620347e-13,-12.088961884047835
19.287109375,Fp1,6.449919792231891e-13,-12.190445685986079
19.53125,Fp1,6.947935619665245e-13,-12.158144214426676
19.775390625,Fp1,7.789007189627193e-13,-12.10851789528566
20.01953125,Fp1,6.820481562684056e-13,-12.166184960734578
20.263671875,Fp1,6.935774119501653e-13,-12.158905059166708
20.5078125,Fp1,6.949542739519955e-13,-12.158043769832378
20.751953125,Fp1,6.802079467866239e-13,-12.167358298564103
20.99609375,Fp1,7.038138842659358e-13,-12.152542170009204
21.240234375,Fp1,6.941982597158557e-13,-12.158516479395157
21.484375,Fp1,6.7649350397209e-13,-12.16973636935848
21.728515625,Fp1,6.390134334357005e-13,-12.194490011942264
21.97265625,Fp1,6.584040413916059e-13,-12.1815075120171
22.216796875,Fp1,6.348959534309276e-13,-12.197297440933554
22.4609375,Fp1,6.970603600730745e-13,-12.156729613707352
22.705078125,Fp1,6.728740282938304e-13,-12.172066234346135
22.94921875,Fp1,5.599081471879269e-13,-12.251883213067586
23.193359375,Fp1,5.420552480192274e-13,-12.265956446511288
23.4375,Fp1,5.10046542361912e-13,-12.292390192198749
23.681640625,Fp1,5.140903307771253e-13,-12.288960564445803
23.92578125,Fp1,5.485467619987327e-13,-12.260786344183401
24.169921875,Fp1,5.171587741329544e-13,-12.286376102662826
24.4140625,Fp1,4.941518377246556e-13,-12.306139585177766
24.658203125,Fp1,5.449679193528068e-13,-12.263629062600652
24.90234375,Fp1,5.672878427577531e-13,-12.246196523468257
25.146484375,Fp1,5.188289246445724e-13,-12.284975820052564
25.390625,Fp1,6.092216100170809e-13,-12.21522469997697
25.634765625,Fp1,5.736614381967728e-13,-12.241344342624476
25.87890625,Fp1,5.738059130335673e-13,-12.24123498068985
26.123046875,Fp1,6.184909290349407e-13,-12.208666665475377
26.3671875,Fp1,5.994157102031192e-13,-12.222271878732528
26.611328125,Fp1,5.110014403314053e-13,-12.291577875741805
26.85546875,Fp1,5.84340451204663e-13,-12.23333404843748
27.099609375,Fp1,5.867210426118783e-13,-12.231568335635137
27.34375,Fp1,5.198061541012935e-13,-12.284158583095085
27.587890625,Fp1,5.862683852589039e-13,-12.231903524675511
27.83203125,Fp1,6.208420966780226e-13,-12.207018843078584
28.076171875,Fp1,6.480625569761299e-13,-12.188383069996327
28.3203125,Fp1,6.480488508782729e-13,-12.18839225513679
28.564453125,Fp1,6.521455350161566e-13,-12.185655474818098
28.80859375,Fp1,6.875591781961905e-13,-12.162689916176985
29.052734375,Fp1,5.705916386574737e-13,-12.243674596701947
29.296875,Fp1,6.141463929561223e-13,-12.21172809453475
29.541015625,Fp1,5.42514830522745e-13,-12.265588385173155
29.78515625,Fp1,5.205652596458359e-13,-12.283524818262014
30.029296875,Fp1,5.15542181456427e-13,-12.28773579512477
30.2734375,Fp1,5.589822499541339e-13,-12.252601982577556
30.517578125,Fp1,5.83387451755765e-13,-12.234042916475577
30.76171875,Fp1,5.404915755287891e-13,-12.267211070868623
31.005859375,Fp1,4.990865553768648e-13,-12.301824129200766
31.25,Fp1,5.355944541087844e-13,-12.271163928602563
31.494140625,Fp1,4.3959934225098494e-13,-12.356942966059696
31.73828125,Fp1,5.115673774206176e-13,-12.291097158208125
31.982421875,Fp1,5.223204887221725e-13,-12.282062938044955
32.2265625,Fp1,5.005741469426892e-13,-12.300531584072715
32.470703125,Fp1,5.803893300906965e-13,-12.236280580254508
32.71484375,Fp1,5.465748960163816e-13,-12.262350319170855
32.958984375,Fp1,5.724574581126722e-13,-12.242256782164329
33.203125,Fp1,5.44288446539263e-13,-12.264170884234273
33.447265625,Fp1,4.71345352394516e-13,-12.326660770834318
33.69140625,Fp1,5.060105386325672e-13,-12.295840438056823
33.935546875,Fp1,5.756561638753162e-13,-12.23983684074098
34.1796875,Fp1,5.34124465481324e-13,-12.272357528789543
34.423828125,Fp1,4.516087904738162e-13,-12.345237613210497
34.66796875,Fp1,4.564007440167208e-13,-12.340653656273776
34.912109375,Fp1,4.28048308123488e-13,-12.368507215174787
35.15625,Fp1,4.547087707466291e-13,-12.342266668732814
35.400390625,Fp1,4.3128982019015524e-13,-12.365230792462482
35.64453125,Fp1,5.10471066400076e-13,-12.29202886877569
35.888671875,Fp1,5.347489833471989e-13,-12.2718500324266
36.1328125,Fp1,4.73101037653913e-13,-12.325046099411011
36.376953125,Fp1,4.3173931431294094e-13,-12.364778402555766
36.62109375,Fp1,4.429046287569581e-13,-12.353689780918446
36.865234375,Fp1,4.13004501565278e-13,-12.384045214701212
37.109375,Fp1,3.9646431713759414e-13,-12.401795894267186
37.353515625,Fp1,4.328884243858983e-13,-12.363624027244231
37.59765625,Fp1,4.0994735807842e-13,-12.387271908070199
37.841796875,Fp1,4.1301593366834746e-13,-12.384033193450724
38.0859375,Fp1,3.6994068575424585e-13,-12.43186790272926
38.330078125,Fp1,3.9564788410707853e-13,-12.402691152502065
38.57421875,Fp1,4.335227737132222e-13,-12.362988083336104
38.818359375,Fp1,4.4472633154230264e-13,-12.351907155900802
39.0625,Fp1,3.688546226273525e-13,-12.433144769426772
39.306640625,Fp1,4.0583360054869414e-13,-12.391651998877872
39.55078125,Fp1,3.934505283395413e-13,-12.405109867167301
39.794921875,Fp1,4.151640468701637e-13,-12.38178026335317
0.0,Fp2,7.644798552500974e-10,-9.116633954161392
0.244140625,Fp2,6.713514276831505e-09,-8.173050083183723
0.48828125,Fp2,2.92717276190008e-09,-8.533551644725168
0.732421875,Fp2,1.2809999058351579e-09,-8.892450902179805
0.9765625,Fp2,9.164883393775373e-10,-9.037873056262274
1.220703125,Fp2,4.922616517609828e-10,-9.307803995381596
1.46484375,Fp2,3.906320892342607e-10,-9.40823208361615
1.708984375,Fp2,2.3298761224017647e-10,-9.632667169440742
1.953125,Fp2,1.8866373618891436e-10,-9.724311569292176
2.197265625,Fp2,1.4968755134385184e-10,-9.824814315939346
2.44140625,Fp2,1.0230316645311291e-10,-9.99011092394344
2.685546875,Fp2,9.066720616425011e-11,-10.042549766492893
2.9296875,Fp2,7.362593732815802e-11,-10.132969163188129
3.173828125,Fp2,6.263934885448975e-11,-10.203152765483507
3.41796875,Fp2,5.3245398356495777e-11,-10.273717919433567
3.662109375,Fp2,4.2448695420540616e-11,-10.372135652425131
3.90625,Fp2,3.5034045128181875e-11,-10.455509714939717
4.150390625,Fp2,3.3638539089330636e-11,-10.473162873730825
4.39453125,Fp2,2.5488444390416367e-11,-10.593656669563064
4.638671875,Fp2,2.0299413393100384e-11,-10.692516512028684
4.8828125,Fp2,1.7385883364167117e-11,-10.759803238231406
5.126953125,Fp2,1.7726435350085457e-11,-10.751378588901826
5.37109375,Fp2,1.63207023630401e-11,-10.78726115527401
5.615234375,Fp2,1.4067082810247655e-11,-10.851795955924743
5.859375,Fp2,1.151402878135829e-11,-10.938772689283399
6.103515625,Fp2,1.1503243064387248e-11,-10.93917970343678
6.34765625,Fp2,1.0452525572922688e-11,-10.980778761240774
6.591796875,Fp2,8.293004170478268e-12,-11.081288116214779
6.8359375,Fp2,6.853538544812399e-12,-11.164085140377159
7.080078125,Fp2,6.544179108073354e-12,-11.184144822939507
7.32421875,Fp2,6.231937864699709e-12,-11.205376885430578
7.568359375,Fp2,6.574548902864899e-12,-11.182134039905481
7.8125,Fp2,5.4506092955324726e-12,-11.263554947467
8.056640625,Fp2,5.835558803821612e-12,-11.233917550279067
8.30078125,Fp2,5.486742297169653e-12,-11.260685437388297
8.544921875,Fp2,4.446375003924059e-12,-11.351993912022344
8.7890625,Fp2,4.505618203041619e-12,-11.346245612287584
9.033203125,Fp2,4.196119423098342e-12,-11.377152160122291
9.27734375,Fp2,4.107580151901151e-12,-11.386413953349075
9.521484375,Fp2,4.036770110351777e-12,-11.393965982481808
9.765625,Fp2,3.517645309487351e-12,-11.453747953365834
10.009765625,Fp2,2.8919122225966146e-12,-11.538814893196477
10.25390625,Fp2,2.7766832535481134e-12,-11.5564736589901
10.498046875,Fp2,2.9741594348326467e-12,-11.526635754101859
10.7421875,Fp2,2.689383557398236e-12,-11.570347254681696
10.986328125,Fp2,2.5645609859304776e-12,-11.590986968839148
11.23046875,Fp2,2.3039144674586967e-12,-11.637533648078787
11.474609375,Fp2,2.253987603575285e-12,-11.647048476805287
11.71875,Fp2,2.1251904112627438e-12,-11.672602152269675
11.962890625,Fp2,1.7913961120948762e-12,-11.746808372679094
12.20703125,Fp2,2.0597879433631552e-12,-11.686177488255941
12.451171875,Fp2,1.8963267125901853e-12,-11.722086837223943
12.6953125,Fp2,1.8150852751322772e-12,-11.741102966413317
12.939453125,Fp2,1.78388297765322e-12,-11.74863363865182
13.18359375,Fp2,1.5286115764537984e-12,-11.815702855747404
13.427734375,Fp2,1.5030325606368465e-12,-11.823031611061968
13.671875,Fp2,1.6548033676872174e-12,-11.781253603943744
13.916015625,Fp2,1.5473711281624314e-12,-11.810405510746298
14.16015625,Fp2,1.468019877787226e-12,-11.833268063796748
14.404296875,Fp2,1.3573339398553625e-12,-11.867313291327273
14.6484375,Fp2,1.1346669155330688e-12,-11.945131608053329
14.892578125,Fp2,1.185667364733984e-12,-11.92603713384086
15.13671875,Fp2,1.173519005291784e-12,-11.930509872553236
15.380859375,Fp2,1.1869168498584444e-12,-11.925579704729088
15.625,Fp2,1.1677862187210029e-12,-11.932636654250631
15.869140625,Fp2,1.1371536325037117e-12,-11.944180856999814
16.11328125,Fp2,1.1254400445739564e-12,-11.94867763616257
16.357421875,Fp2,9.478800746703078e-13,-12.023246605914611
16.6015625,Fp2,9.008335967348049e-13,-12.045355425107685
16.845703125,Fp2,9.688606626283878e-13,-12.01373867682209
17.08984375,Fp2,9.475425386073449e-13,-12.023401283874145
17.333984375,Fp2,9.12231851931763e-13,-12.039894767792628
17.578125,Fp2,9.652225335730938e-13,-12.015372547836376
17.822265625,Fp2,8.876541656346678e-13,-12.051756204503903
18.06640625,Fp2,8.776096268146563e-13,-12.056698621475332
18.310546875,Fp2,8.604103669577367e-13,-12.065294365502828
18.5546875,Fp2,7.522973719340117e-13,-12.123610455336934
18.798828125,Fp2,8.057073975110242e-13,-12.093822648912152
19.04296875,Fp2,8.149604809315329e-13,-12.088863450560012
19.287109375,Fp2,7.672232954747227e-13,-12.115078218998852
19.53125,Fp2,8.401111188372004e-13,-12.075663267383113
19.775390625,Fp2,7.820207714036949e-13,-12.106781711407924
20.01953125,Fp2,7.292630230292384e-13,-12.137115806595348
20.263671875,Fp2,8.078122204019785e-13,-12.09268958120688
20.5078125,Fp2,8.104328210713705e-13,-12.091282979146355
20.751953125,Fp2,7.569390719379419e-13,-12.120939076624186
20.99609375,Fp2,8.330172008044368e-13,-12.079346030841322
21.240234375,Fp2,8.16001353516143e-13,-12.088309120873461
21.484375,Fp2,7.068118437931265e-13,-12.150696181787085
21.728515625,Fp2,7.225673730217059e-13,-12.14112165256116
21.97265625,Fp2,7.26764271830712e-13,-12.138606431017505
22.216796875,Fp2,7.366183557198854e-13,-12.132757463205063
22.4609375,Fp2,7.686159377362997e-13,-12.114290614408274
22.705078125,Fp2,6.865958698807026e-13,-12.163298813338779
22.94921875,Fp2,5.89555813856385e-13,-12.22947507351646
23.193359375,Fp2,5.822284232375153e-13,-12.234906596983949
23.4375,Fp2,5.681249650918998e-13,-12.245556126118922
23.681640625,Fp2,5.913397003306036e-13,-12.228162963118722
23.92578125,Fp2,6.396923356672621e-13,-12.194028852654887
24.169921875,Fp2,6.583238932644534e-13,-12.1815603823003
24.4140625,Fp2,5.993867678746074e-13,-12.222292848815254
24.658203125,Fp2,6.026412267368721e-13,-12.219941161524442
24.90234375,Fp2,6.584805620196486e-13,-12.1814570406448
25.146484375,Fp2,6.186331452948561e-13,-12.208566814961639
25.390625,Fp2,6.284395234603329e-13,-12.201736509372108
25.634765625,Fp2,6.289007619441696e-13,-12.201417879102033
25.87890625,Fp2,6.72117115784676e-13,-12.172555044941147
26.123046875,Fp2,7.535400901218772e-13,-12.122893637237139
26.3671875,Fp2,7.243134672894966e-13,-12.140073439809445
26.611328125,Fp2,7.340356722268129e-13,-12.134282833987452
26.85546875,Fp2,8.395994178183624e-13,-12.075927871231086
27.099609375,Fp2,7.112623842198705e-13,-12.147970158766954
27.34375,Fp2,6.394027432324471e-13,-12.194225504804777
27.587890625,Fp2,7.346117566419998e-13,-12.133942125536207
27.83203125,Fp2,6.857001270033013e-13,-12.163865770095908
28.076171875,Fp2,7.600142672242732e-13,-12.119178254931557
28.3203125,Fp2,7.544776538860359e-13,-12.122353618628887
28.564453125,Fp2,7.571698425483469e-13,-12.12080669195555
28.80859375,Fp2,7.03814558317269e-13,-12.152541754080161
29.052734375,Fp2,6.77048381827423e-13,-12.169380295554294
29.296875,Fp2,6.539451502547833e-13,-12.18445867666143
29.541015625,Fp2,6.119833743701489e-13,-12.21326037608545
29.78515625,Fp2,5.713534472593782e-13,-12.243095147960963
30.029296875,Fp2,6.170539870079501e-13,-12.209676837208342
30.2734375,Fp2,6.19066370133959e-13,-12.208262787752474
30.517578125,Fp2,5.949147150487628e-13,-12.225545288789874
30.76171875,Fp2,5.2079530439669e-13,-12.283332940115363
31.005859375,Fp2,5.747936972303578e-13,-12.240488002669133
31.25,Fp2,5.721346189346339e-13,-12.242501772986987
31.494140625,Fp2,5.195692525356836e-13,-12.284356557847659
31.73828125,Fp2,5.633612624025717e-13,-12.24921301908826
31.982421875,Fp2,5.458503701659437e-13,-12.262926390843157
32.2265625,Fp2,4.555753630690901e-13,-12.341439770046081
32.470703125,Fp2,4.2445248161531963e-13,-12.372170922916824
32.71484375,Fp2,4.683834515943869e-13,-12.329398457340494
32.958984375,Fp2,4.800795811896049e-13,-12.318686765110321
33.203125,Fp2,4.881234921129265e-13,-12.311470290377697
33.447265625,Fp2,4.691852433622773e-13,-12.328655655608332
33.69140625,Fp2,6.606374989680248e-13,-12.180036778612086
33.935546875,Fp2,6.260101920435104e-13,-12.20341859600327
34.1796875,Fp2,5.393325027356214e-13,-12.268143406277057
34.423828125,Fp2,4.4075072821382693e-13,-12.355806961481312
34.66796875,Fp2,5.492844430916129e-13,-12.260202700951595
34.912109375,Fp2,4.512202130117725e-13,-12.345611453787896
35.15625,Fp2,5.11325582684322e-13,-12.291302478072035
35.400390625,Fp2,5.043462971592759e-13,-12.29727116335402
35.64453125,Fp2,4.705953322785376e-13,-12.327352384800728
35.888671875,Fp2,4.862086279192131e-13,-12.313177338737319
36.1328125,Fp2,5.099535178594516e-13,-12.292469407935664
36.376953125,Fp2,5.65977851814244e-13,-12.247200563552118
36.62109375,Fp2,5.251365162750858e-13,-12.279727781245658
36.865234375,Fp2,4.338310737487882e-13,-12.362679344266697
37.109375,Fp2,4.952353751698445e-13,-12.305188340780465
37.353515625,Fp2,5.233206688953617e-13,-12.281232112174273
37.59765625,Fp2,5.232964462911332e-13,-12.281252214546388
37.841796875,Fp2,6.288472647359367e-13,-12.201454823771162
38.0859375,Fp2,5.510674459419279e-13,-12.258795243965231
38.330078125,Fp2,4.938490839953408e-13,-12.3064057474358
38.57421875,Fp2,4.943702604129815e-13,-12.30594766277161
38.818359375,Fp2,5.124508274642856e-13,-12.290347801268252
39.0625,Fp2,4.639519888085053e-13,-12.333526959260553
39.306640625,Fp2,4.853906977392909e-13,-12.313908550952593
39.55078125,Fp2,4.930999381399476e-13,-12.307065051951687
39.794921875,Fp2,4.822188545740328e-13,-12.31675581287732
0.0,F3,9.445141755752675e-10,-9.02479151966071
0.244140625,F3,8.642718854029083e-09,-8.063349614285555
0.48828125,F3,2.3045256241832013e-09,-8.637418458561593
0.732421875,F3,8.880263517049754e-10,-9.051574146574715
0.9765625,F3,5.078442869275488e-10,-9.294269428847109
1.220703125,F3,3.2698518238494675e-10,-9.485471927322157
1.46484375,F3,2.2866114899598267e-10,-9.640807618558869
1.708984375,F3,1.5835366186037283e-10,-9.800371889302708
1.953125,F3,1.3323012443991428e-10,-9.875397566465718
2.197265625,F3,9.682294004108398e-11,-10.014021734086851
2.44140625,F3,7.479457365373904e-11,-10.126129909056967
2.685546875,F3,6.264911705506482e-11,-10.203085045353236
2.9296875,F3,4.8171857433324974e-11,-10.31720660763011
3.173828125,F3,4.1865240621481246e-11,-10.378146408330494
3.41796875,F3,3.689475611304005e-11,-10.433035356144643
3.662109375,F3,3.078120259898076e-11,-10.511714416606601
3.90625,F3,2.4345833646306463e-11,-10.61357534981835
4.150390625,F3,2.1611785715532365e-11,-10.665309347213872
4.39453125,F3,1.7908707503905252e-11,-10.746935756651085
4.638671875,F3,1.5212607601418257e-11,-10.817796336910643
4.8828125,F3,1.4087484611631872e-11,-10.851166545344205
5.126953125,F3,1.2005411813106724e-11,-10.920622938056571
5.37109375,F3,1.0894424795665015e-11,-10.962795694712193
5.615234375,F3,9.321200593424502e-12,-11.030528145852207
5.859375,F3,8.973754508744587e-12,-11.047025815453255
6.103515625,F3,8.11029839404143e-12,-11.090963166935374
6.34765625,F3,7.412161599995306e-12,-11.13005512075881
6.591796875,F3,6.098018764038274e-12,-11.214811243613514
6.8359375,F3,5.444517815940812e-12,-11.264040576725268
7.080078125,F3,5.587976534802518e-12,-11.252745426256348
7.32421875,F3,5.017305812988911e-12,-11.299529427207068
7.568359375,F3,4.957139006245646e-12,-11.304768902599994
7.8125,F3,4.377669611653412e-12,-11.358757018293486
8.056640625,F3,4.623597345868247e-12,-11.335019994241888
8.30078125,F3,4.1167795991168004e-12,-11.38544238329389
8.544921875,F3,3.4036786986711266e-12,-11.468051443293703
8.7890625,F3,3.406010344832056e-12,-11.467754037319791
9.033203125,F3,3.229688837491077e-12,-11.490839317504872
9.27734375,F3,3.107486096726934e-12,-11.50759080576863
9.521484375,F3,2.93245846546408e-12,-11.532768130396578
9.765625,F3,2.691871341384295e-12,-11.569945701157616
10.009765625,F3,2.236300181147768e-12,-11.650469901024435
10.25390625,F3,2.2531200158643087e-12,-11.647215674303954
10.498046875,F3,2.380766696643499e-12,-11.623283161220371
10.7421875,F3,2.148797595133325e-12,-11.66780449072381
10.986328125,F3,2.083042318615602e-12,-11.681301906934372
11.23046875,F3,1.948159103838168e-12,-11.71037557769492
11.474609375,F3,2.0889375630576037e-12,-11.68007454059642
11.71875,F3,1.6833278821978929e-12,-11.773831282978353
11.962890625,F3,1.5713489393584236e-12,-11.80372736326645
12.20703125,F3,1.654459742829074e-12,-11.781343795853719
12.451171875,F3,1.5570968392309664e-12,-11.807684376875802
12.6953125,F3,1.6195277743253205e-12,-11.790611599594037
12.939453125,F3,1.579723370202426e-12,-11.801418956914516
13.18359375,F3,1.457605613793484e-12,-11.836359967734662
13.427734375,F3,1.4350059996430904e-12,-11.843146283176372
13.671875,F3,1.29543777078349e-12,-11.88758344447241
13.916015625,F3,1.191736923834687e-12,-11.923819604609728
14.16015625,F3,1.0644674503884501e-12,-11.972867614012236
14.404296875,F3,1.128727093967438e-12,-11.947411050024602
14.6484375,F3,9.593111869525716e-13,-12.018040491000221
14.892578125,F3,1.0720796636680392e-12,-11.969772942063045
15.13671875,F3,1.0554003570359495e-12,-11.976582763239513
15.380859375,F3,9.367020105424789e-13,-12.028398547596815
15.625,F3,9.756316508738518e-13,-12.010714119001099
15.869140625,F3,9.465570380860973e-13,-12.023853210987355
16.11328125,F3,9.810934140797366e-13,-12.008289639625234
16.357421875,F3,8.903830457414573e-13,-12.050423118227517
16.6015625,F3,8.478397612610148e-13,-12.071686220120553
16.845703125,F3,9.134945838682013e-13,-12.039294023246448
17.08984375,F3,7.072102403106729e-13,-12.15045145942284
17.333984375,F3,8.406529268220938e-13,-12.075383270643714
17.578125,F3,8.433186645583254e-13,-12.074008287642794
17.822265625,F3,7.874930699480122e-13,-12.103753259375289
18.06640625,F3,7.403461721838359e-13,-12.130565164707551
18.310546875,F3,7.448486271038812e-13,-12.127931978383431
18.5546875,F3,7.309581980139222e-13,-12.136107458734317
18.798828125,F3,6.83180617417989e-13,-12.165464463554153
19.04296875,F3,6.818840880751854e-13,-12.166289443800522
19.287109375,F3,5.951689409428289e-13,-12.2253597406495
19.53125,F3,6.09816716848985e-13,-12.214800674533185
19.775390625,F3,6.555469696120833e-13,-12.183396185876946
20.01953125,F3,5.958474360838909e-13,-12.224864925072954
20.263671875,F3,5.531660911643956e-13,-12.257144449805574
20.5078125,F3,5.791498884163193e-13,-12.237209022994934
20.751953125,F3,5.749830487680524e-13,-12.24034495867561
20.99609375,F3,5.612491817700865e-13,-12.250844279134268
21.240234375,F3,5.85915969231534e-13,-12.23216466506703
21.484375,F3,5.656780193547717e-13,-12.247430696384914
21.728515625,F3,6.000820203636191e-13,-12.221789385354956
21.97265625,F3,5.444341297336053e-13,-12.264054657365895
22.216796875,F3,5.382401827038465e-13,-12.269023882798352
22.4609375,F3,5.315729059466504e-13,-12.274437162977108
22.705078125,F3,5.170761257085683e-13,-12.286445513886003
22.94921875,F3,4.2563064383594453e-13,-12.37096711198706
23.193359375,F3,4.243847927693801e-13,-12.372240186822232
23.4375,F3,4.330256945982923e-13,-12.363486332997274
23.681640625,F3,3.894505953960629e-13,-12.409547627870097
23.92578125,F3,4.362952070572648e-13,-12.360219557950643
24.169921875,F3,4.135008516494703e-13,-12.383523591634326
24.4140625,F3,3.990403762908773e-13,-12.39898315866623
24.658203125,F3,4.2512714452184685e-13,-12.371481164287907
24.90234375,F3,4.0534106255667997e-13,-12.392179398383988
25.146484375,F3,3.902879860761489e-13,-12.408614817053719
25.390625,F3,4.033159085635327e-13,-12.39435464715902
25.634765625,F3,4.0325531570789437e-13,-12.394419899035368
25.87890625,F3,4.1774513488946134e-13,-12.37908859925136
26.123046875,F3,4.3863464752149676e-13,-12.357897066609485
26.3671875,F3,4.0544590407386645e-13,-12.392067082585841
26.611328125,F3,3.509063240841688e-13,-12.454808804796539
26.85546875,F3,3.707710075707949e-13,-12.430894232845485
27.099609375,F3,3.868794877066939e-13,-12.41242429589765
27.34375,F3,3.3008315214719304e-13,-12.48137664203211
27.587890625,F3,3.99154533293444e-13,-12.39885893397868
27.83203125,F3,4.019893968465712e-13,-12.3957854020194
28.076171875,F3,3.9831682783011147e-13,-12.399771345412463
28.3203125,F3,4.08782106912361e-13,-12.388508122264966
28.564453125,F3,3.8159389164105993e-13,-12.418398585875211
28.80859375,F3,3.82564296056013e-13,-12.417295564233987
29.052734375,F3,3.3488506442601774e-13,-12.475104221173202
29.296875,F3,3.450521139142133e-13,-12.462115307604552
29.541015625,F3,3.5453574670108693e-13,-12.45033996975495
29.78515625,F3,3.319472471755008e-13,-12.478930928587921
30.029296875,F3,3.275202407189939e-13,-12.484761855486123
30.2734375,F3,3.9359225051993005e-13,-12.40495346102719
30.517578125,F3,4.145386520040305e-13,-12.382434969168104
30.76171875,F3,3.699534628032003e-13,-12.431852903281388
31.005859375,F3,3.344589505458079e-13,-12.475657177284555
31.25,F3,3.286108398874449e-13,-12.483318114590384
